sku		primary		consumer_unit_ean
343283		0		1084346002577275
343290		0		1077044265600562
343291		0		1077044265602665
343292		0		1078332344575955
343293		0		1077044265605505
343294		0		1077044265605581
343203		0		1076947674218360
343204		0		1076947674202659
343206		0		1074222380673774
343219		0		1074222380673279
343215		0		1076947674246493
343216		0		1076947674016959
343225		0		1076947673059155
343226		0		1077044265632501
343238		0		1077040641688223
343239		0		1077744862885743
343230		0		1077045755247694
343231		0		1074334707619485
343231		0		1074334707610482
343248		0		1077044265646669
343249		0		1074744779506079
343244		0		1077045641875772
343246		0		1077045641875680
343251		0		1077045641743248
343253		0		1077045641761174
343254		0		1077045641743040
343256		0		1077045641743385
343279		0		1077044265616501
343270		0		1077044265616587
343271		0		1077044265616570
343272		0		1077044265616518
343273		0		1077044265616594
343274		0		1077044265616464
343388		0		1086033531377695
343388		0		1077042350525776
343399		0		1077332797706099
343392		0		1077044265608117
343393		0		1077044265608131
343311		0		1073346841225218
343316		0		1077047941512630
343323		0		1077041697656778
343325		0		1077045494587198
343330		0		1077041697656716
343334		0		1094744082590974
343335		0		1084744082526464
343349		0		1074744299573711
343349		0		1074744299573124
343342		0		1076138941195211
343355		0		1077049241708577
343365		0		1077043541593918
343372		0		1074344727688286
343373		0		1077046641508721
343374		0		1077046641508769
343375		0		1072545840407163
344489		0		1077044936411619
344481		0		1077045841243432
344483		0		1077046741548030
344499		0		1077046641507588
344491		0		1077048441597967
344400		0		1084745227275926
344403		0		1077044037442833
344547		0		1077044289275739
344547		0		1077044289175268
344547		0		1079334643086277
344677		0		1077044280195807
344787		0		1077044280195890
344068		0		1077045641769767
344061		0		1077041841570554
344062		0		1077045641704201
344065		0		1074744634565227
344065		0		1074745729682294
346393		0		1077047441690487
347217		0		1077044265077197
347217		0		1077044265517426
349780		0		1077045641805373
349782		0		1077045641801603
349783		0		1077045641801627
349786		0		1077044265644405
349798		0		1073337942531827
349799		0		1077044265659416
349790		0		1077044265659492
349791		0		1077044265644627
349792		0		1077044265644603
349793		0		1077044265644641
349794		0		1077337950183694
349795		0		1077337950183618
349796		0		1077047941514863
349709		0		1077045641802877
349700		0		1073004249711794
349701		0		1077045641802808
349702		0		1077045641801689
349704		0		1073332060529312
349710		0		1077045641881216
349712		0		1077045641886068
349713		0		1077045641887775
349714		0		1077045641881940
349738		0		1077044265539367
349739		0		1077045541587645
349730		0		1077045541587638
349742		0		1074745257575242
349746		0		1074744654628186
349751		0		1077049241708515
349753		0		1077044265620959
349754		0		1077044265620911
349762		0		1077044932401843
349763		0		1077044932401805
349771		0		1077044265647550
349885		0		1072426911533458
349898		0		1077044265594083
349899		0		1074744869375066
349891		0		1077049241706696
349892		0		1077049241706771
349893		0		1077049241706658
349808		0		1077744929575907
349809		0		1077042707272995
349803		0		1077047341790799
349804		0		1077047341790713
349805		0		1077044265666445
349806		0		1077044265666452
349818		0		1077044265618055
349819		0		1077044265652677
349810		0		1077044265618178
349814		0		1077042707272988
349815		0		1077042707272780
349816		0		1077042707272797
349829		0		1077049241707099
349820		0		1077049241793252
349821		0		1077044266885401
349823		0		1076947675519305
349826		0		1077045841221751
349838		0		1077048341469364
349839		0		1077048341469340
349830		0		1074344218935639
349831		0		1077047047965842
349832		0		1074394686056701
349833		0		1074344737465785
349849		0		1077046641508646
349840		0		1077044037442819
349843		0		1074344218370256
349859		0		1076947674649386
349856		0		1077044936419158
349863		0		1077744862476293
349879		0		1077044023493405
349870		0		1077044265621437
349871		0		1077044265621413
349872		0		1077044265621499
349874		0		1077046641508271
349998		0		1077048441591507
349990		0		1077041544725848
349991		0		1077041544725091
349992		0		1072597822204642
349993		0		1072597822204635
349994		0		1077044265628870
349900		0		1076138961701485
349902		0		1074234592716606
349906		0		1073359768516673
349918		0		1073359768564339
349910		0		1076947675766778
349911		0		1077044265596834
349912		0		1073386341349427
349913		0		1074773641563599
349938		0		1077044265624186
349939		0		1077044265624131
349930		0		1077044265624124
349931		0		1077044265624100
349932		0		1077044265648854
349933		0		1077044265539329
349935		0		1077044265557194
349935		0		1077044265642418
349936		0		1077044265642432
349949		0		1077044265643637
349940		0		1085338276575353
349941		0		1077044265621291
349942		0		1077044265621055
349943		0		1077044265630521
349944		0		1077045641899105
349953		0		1077045641887935
349966		0		1077047941513774
349979		0		1073337031660643
349970		0		1077044265637353
349974		0		1077041841571858
349976		0		1077044469658703
349088		0		1077042723906669
349089		0		1074394707161278
349080		0		1074744654672813
349081		0		1076941341065493
349082		0		1077048441592030
349091		0		1077040341592899
349093		0		1077044265633010
349094		0		1077044265634079
349095		0		1076941341455775
349096		0		1073367265519523
349001		0		1077045541587102
349006		0		1077048441592252
349013		0		1077046641509995
349029		0		1077044265639791
349020		0		1078336031797934
349039		0		1077046741481610
349030		0		1077045841236342
349031		0		1077046741471802
349032		0		1077046741471819
349035		0		1077047941513965
349036		0		1077047941513958
349042		0		1077047941513262
349058		0		1077047941514702
349059		0		1074394976106970
349051		0		1077045641806875
349052		0		1077045641806899
349053		0		1077045641808626
349067		0		1077049241709369
349068		0		1077059141726649
349060		0		1077047941376485
349061		0		1077047941376492
349062		0		1074744654613885
349066		0		1074344218370355
349078		0		1077045382814955
349079		0		1077045382814948
349070		0		1077044395776014
349071		0		1077044743063056
349072		0		1074745729685516
349075		0		1077056841425513
349180		0		1084744679677708
349183		0		1077045494580106
349184		0		1077047941514665
349185		0		1077047941514771
349199		0		1077047941510391
349190		0		1077040841181418
349101		0		1077044265643750
349102		0		1077049241709482
349103		0		1077044015788496
349117		0		1077041841570196
349118		0		1077041841570110
349110		0		1076138941195273
349111		0		1076947675257580
349114		0		1076947675229457
349115		0		1074344393577181
349128		0		1077056841426435
349121		0		1077044265643156
349124		0		1077047941524909
349125		0		1077047941524992
349126		0		1077047941524978
349138		0		1077047941524985
349139		0		1077368756667521
349130		0		1077368756667507
349131		0		1077044936411411
349136		0		1073386341359549
349144		0		1077047941512906
349146		0		1077045641801825
349158		0		1077045641801016
349150		0		1077045641801955
349168		0		1077044265624957
349163		0		1077046641500800
349165		0		1077044265645242
349166		0		1085338276575230
349178		0		1072591227708286
349179		0		1098755541314709
349170		0		1072591227435823
349288		0		1077044936411398
349289		0		1077044936411312
349281		0		1074334753172828
349283		0		1077047941525845
349284		0		1077047941513323
349286		0		1077044265651748
349298		0		1077044265651762
349291		0		1074744654659685
349292		0		1077045641809456
349293		0		1077045641809586
349294		0		1077045641809517
349296		0		1084744082476646
349205		0		1077045541587591
349206		0		1077049241709314
349218		0		1077044265659638
349219		0		1077044265659652
349210		0		1077044265659614
349211		0		1077044265659690
349212		0		1077044265659676
349213		0		1077047941519806
349214		0		1077047941519813
349215		0		1077047941519820
349216		0		1077047941510681
349228		0		1077047941513934
349220		0		1077047941526033
349221		0		1076947675067806
349224		0		1077367306652772
349225		0		1073330122377888
349226		0		1073330122377765
349238		0		1077045641801665
349239		0		1077045641801641
349230		0		1077045494588799
349231		0		1074744807631759
349232		0		1076947674065728
349249		-1		1073359768595753
349240		0		1077056841426794
349241		0		1077046741436054
349242		0		1077044936411541
349243		0		1077044936412685
349244		0		1077044936411824
349245		0		1077044936411886
349246		0		1077336811519467
349258		0		1073386341345603
349259		0		1072399431690935
349250		0		1077046741424617
349251		0		1077046741424624
349252		0		1077044265654381
349253		0		1077044265665097
349254		0		1077044265665073
349255		0		1077044265665912
349256		0		1077044078598971
349268		0		1077046741458315
349269		0		1077046741458308
349260		0		1077046741459749
349261		0		1077046741430519
349262		0		1077046741430526
349263		0		1077046741431653
349264		0		1077044265629532
349265		0		1077044265537981
349266		0		1074744654629671
349278		0		1074744654629176
349279		0		1077044037442932
349270		0		1077044037442956
349271		0		1077044037442918
349272		0		1094745222976757
349274		0		1074745729682065
349275		0		1074745729682935
349276		0		1076138941197475
349388		0		1074222380685005
349389		0		1074222380688419
349380		0		1074222380691549
349381		0		1076947675152922
349383		0		1073332828478036
349385		0		1077044342770959
349386		0		1077044342770966
349398		0		1077044743020455
349399		0		1073337942534620
349390		0		1073337942534606
349391		0		1073337942534682
349364		0		1074773641679986
342488		0		1077045641899723
342489		0		1077045641899754
356571		0		1074744299573100
356571		0		1074744299573070
356573		0		1074344634762611
356574		0		1077044565675291
356575		0		1077044565606776
356576		0		1076941341439577
356694		0		1077045755247687
356609		0		1074222380680109
356609		0		1074222380692645
358702		0		1074222380682332
359737		0		1077044597673289
352087		0		1077044534578202
352037		0		1077044534675789
363677		0		1077045641473916
364867		0		1077042755402962
364997		0		1073370443846083
364107		0		1077045747125344
364107		0		1077045747580075
365257		0		1077045759589226
365257		0		1077045759580070
365257		0		1077045759597146
366437		0		1077045786575230
366437		0		1077045786570433
366437		0		1077045786572642
366457		0		1077045786575254
366457		0		1077045786570440
366457		0		1077045786572659
366477		0		1077045786575469
366477		0		1077045786570457
366477		0		1077045786572666
369227		0		1077044888537689
361717		0		1077045041385680
361717		0		1077045041395610
362607		0		1077045641478423
373408		0		1074334752172195
373400		0		1074334752172140
373167		0		1077047941541197
373167		0		1077047941543252
374837		0		1077045241898546
374387		0		1077042755486467
374337		0		1077046741493194
375597		0		1074334720919692
376977		0		1077040841634266
376247		0		1077044010982387
376247		0		1077044007726314
376307		0		1077044007772113
376307		0		1077044007716117
377807		0		1077047441685834
377817		0		1077047441678355
377827		0		1077048241578654
377827		0		1077048241578661
378997		0		1076956841601317
378957		0		1076956841825119
378957		0		1076956941503931
370577		0		1077044088007364
370577		0		1077044088007326
370087		0		1077048441591637
370117		0		1077334141515180
370117		0		1077334141502562
371437		0		1077044088007340
371437		0		1077044088007302
371597		0		1077045392455605
371607		0		1084744742586715
371607		0		1074334845168470
384292		0		1077044265643897
384292		0		1077044265635694
385507		0		1077041594560796
385137		0		1077044409598021
386557		0		1077047662895852
386557		0		1077046487508695
386557		0		1077046487509166
387497		0		1077047662665622
387497		0		1077046487507223
387497		0		1077046487509272
387437		0		1077047662795787
387437		0		1077046487508701
387437		0		1077046487509241
387467		0		1077047662635694
387467		0		1077047662635151
387467		0		1077046487587737
387467		0		1077046487589281
387547		0		1077044342704138
387727		0		1077042940655685
387727		0		1072176295176672
387727		0		1070176295176674
387727		0		1077041880751914
387727		0		1077048519572834
387727		0		1077042940655616
387827		0		1077044010075782
387937		0		1077044736588207
387937		0		1077044736573043
387937		0		1077044736595311
388818		0		1077044265633850
388847		0		1077041416505950
388847		0		1077041416508869
388847		0		1077041416509354
388847		0		1077042187006714
388847		0		1077042172327701
388247		0		1077044018875926
389407		0		1077048519576467
389407		0		1077040766563030
389407		0		1077048519578324
389407		0		1077040766898118
389407		0		1077040766550191
389407		0		1077048519575736
389407		0		1077048519588965
389407		0		1077048519582383
389407		0		1077048519597318
389607		0		1077044441451605
389637		0		1077044892193666
389637		0		1077045369801541
389637		0		1077044892647787
389747		0		1077760170515257
389747		0		1077047655594281
389747		0		1077760641726939
389747		0		1077761651573278
389747		0		1077041880752980
389747		0		1077048519572865
389747		0		1077760641726359
389747		0		1077049458576211
389747		0		1077048386596339
389757		0		1077045369828760
389837		0		1077041869765666
389947		0		1077041869765703
389188		0		1077044078504446
389181		0		1077044078594829
389347		0		1077044280115638
380447		0		1077058041575661
380457		0		1077058041575739
380227		0		1077041869765208
382517		0		1077048519588897
382517		0		1097042062855639
382517		0		1077040766567052
382517		0		1077040766705966
493407		0		1077044265280634
493407		0		1077044265649721
493405		0		1077044265850936
493405		0		1077044265646904
493417		0		1077044265646782
493410		0		1077044265850929
493410		0		1077044265646720
493413		0		1074334873667907
493439		0		1077044265646867
493453		0		1077044265026096
493733		0		1077044280196972
493117		0		1073345741601672
493117		0		1074334790972016
493117		0		1074334790972955
493117		0		1074334790936704
494487		0		1077045409580665
494447		0		1077044172997984
494157		0		1073330149470807
494357		0		1077044326115684
497847		0		1074334845548319
497197		0		1086643011524480
497197		0		1086643011524497
497147		0		1073339449209216
499627		0		1077045841626112
499627		0		1077046741672520
499717		0		1077046107432638
490537		0		1077045154229079
491107		0		1077049641093778
491107		0		1073339141545858
492287		0		1077049641370473
492287		0		1073339141534531
403480		0		1077044265633355
403491		0		1077041544439738
403496		0		1077044023493375
403496		0		1077044023494372
403408		0		1077041544437130
403413		0		1074334712512955
403416		0		1074334712512962
403428		0		1074334712512085
403429		0		1074334712512092
403420		0		1076947675310018
403421		0		1076947675310186
403422		0		1076947675310063
403423		0		1076947675291843
403424		0		1076947675293892
403425		0		1076947675293557
403430		0		1076947675309821
403431		0		1076947675309838
403432		0		1087042322175623
403433		0		1077044053445511
403434		0		1077044053447010
403435		0		1074387468687989
403449		0		1077040037035709
403440		0		1077044265637490
403441		0		1077044037442994
403442		0		1077044007713413
403444		0		1077046741488503
403452		0		1077044265657450
403460		0		1077044939634015
403463		0		1077044939582699
403464		0		1077044265659515
403465		0		1077044265659539
403466		0		1077044265659553
403478		0		1077044265650673
403479		0		1077044265650697
403470		0		1077044265650611
403471		0		1077044265650635
403472		0		1077044265650659
403473		0		1077044265650758
403474		0		1077044265650871
403475		0		1077044093875064
403476		0		1077044093877228
403588		0		1077044265655173
403589		0		1077041132880003
403589		0		1077042888797416
403580		0		1077046741439437
403581		0		1077046741422385
403582		0		1077046741439277
403583		0		1077046741439284
403584		0		1077044265646225
403586		0		1077044265656064
403598		0		1076947675074316
403599		0		1072134661925323
403590		0		1077044265656361
403591		0		1077044265656484
403592		0		1077044265656408
403593		0		1077044265656873
403594		0		1077044265656897
403595		0		1077044265656811
403596		0		1077044265655678
403509		0		1077334941804071
403500		0		1077041218809225
403505		0		1077044265644818
403506		0		1086974751271014
403517		0		1077041165095603
403518		0		1077048841787456
403519		0		1077047441697943
403510		0		1077044149675877
403511		0		1087042322175616
403512		0		1077054241187727
403513		0		1077054241187765
403514		0		1077054241187741
403515		0		1076947675300729
403520		0		1077044736595168
403521		0		1077044736595533
403522		0		1077044736595557
403523		0		1077044736596691
403524		0		1077044736596554
403526		0		1077044939075764
403539		0		1077044939075801
403530		0		1077044939075825
403531		0		1077044939075849
403532		0		1077044939075863
403533		0		1077044939075986
403534		0		1077044939075900
403535		0		1077044939075931
403536		0		1086022777705829
403548		0		1077044939634985
403549		0		1077044023494822
403540		0		1077046741417626
403541		0		1077046741417756
403543		0		1087044938506549
403544		0		1087044938516265
403545		0		1087044938526202
403546		0		1087044938526219
403558		0		1077044702454970
403559		0		1079334644676395
403559		0		1077049737688802
403551		0		1076947675414860
403552		0		1076947675414921
403553		0		1076947675482333
403554		0		1076947675414839
403574		0		1077047672584524
403680		0		1077044265658037
403681		0		1077044265658099
403682		0		1077044265658013
403683		0		1077044265650925
403684		0		1077044265650949
403685		0		1077044265650086
403686		0		1077044265650062
403698		0		1077044265651694
403699		0		1077044265651618
403691		0		1076956851897410
403692		0		1076956851897311
403609		0		1077046741362049
403600		0		1077046741362063
403601		0		1077046741361509
403604		0		1077044053717922
403605		0		1077045453972034
403606		0		1077045453972102
403618		0		1077045453972829
403619		0		1077045453972997
403610		0		1077045453972522
403611		0		1077045453972317
403612		0		1077045453972249
403613		0		1077045453972270
403614		0		1077045453973437
403615		0		1077045453972607
403616		0		1077045453971464
403628		0		1077045453972744
403625		0		1074747762670733
403626		0		1074387531677909
403638		0		1074387531671440
403639		0		1074387531677923
403630		0		1073335227707684
403631		0		1073335227706687
403633		0		1077045154381623
403648		0		1087044075546606
403649		0		1077044265657412
403640		0		1077044265657436
403641		0		1077049737680813
403645		0		1077044173916755
403668		0		1077819643982123
403665		0		1077044007734418
403783		0		1077044265644832
403786		0		1077046741436146
403798		0		1077044265655753
403799		0		1077044265643200
403790		0		1077044265643224
403792		0		1077044265650819
403794		0		1077044007734111
403795		0		1077043341416677
403708		0		1077045041993830
403709		0		1077045041993854
403700		0		1077047441690418
403701		0		1077044086580661
403702		0		1077044086580647
403703		0		1077046741493033
403706		0		1077044265650772
403718		0		1076956851768024
403719		0		1076947675203655
403710		0		1077057041234523
403712		0		1074734806675519
403713		0		1077040741403122
403714		0		1077042687586969
403715		0		1077057041239016
403716		0		1076956851848641
403728		0		1076956851848672
403720		0		1077042694545768
403721		0		1077049341983164
403722		0		1077049216885623
403723		0		1077049216885722
403724		0		1077049341981870
403725		0		1077044174773890
403738		0		1077044265652219
403739		0		1077044265651670
403733		0		1077044126984121
403736		0		1077044265654893
403743		0		1077044265656835
403744		0		1077044007745810
403746		0		1072317222590271
403758		0		1076947675429444
403759		0		1076947675429901
403750		0		1076947675429468
403751		0		1076947675429321
403752		0		1076947675429345
403753		0		1076947675429420
403755		0		1077054241187321
403756		0		1077054241187345
403768		0		1077054241187369
403769		0		1077054241187260
403760		0		1077044265658679
403761		0		1077044265657559
403762		0		1077044265652530
403763		0		1076947676606844
403764		0		1076947676600477
403765		0		1076947676606868
403779		0		1077048841789924
403770		0		1077044265654343
403771		0		1077044265654244
403773		0		1077048841788538
403774		0		1077048841788545
403776		0		1077044265666810
403888		0		1077044265654534
403889		0		1077044265654558
403880		0		1077044265650208
403881		0		1077046741466662
403882		0		1077044265665035
403883		0		1087042322175708
403884		0		1087042322175715
403885		0		1074347444135347
403886		0		1077044023494235
403898		0		1077054241185648
403899		0		1077044007746718
403890		0		1077044007746619
403891		0		1077046741717597
404027		0		1077042141258654
405457		0		1077044743945574
406907		0		1077043541587146
407387		0		1076656181809984
400467		0		1077044005572739
400467		0		1077044005518997
400787		0		1077046641506185
400780		0		1077046641599071
400807		0		1077056341219100
400807		0		1077046107005306
400377		0		1077048196578020
401417		0		1077048196578068
401927		0		1077046741638946
402737		0		1073339541694378
402737		0		1073339541694385
413457		0		1077044233693688
413967		0		1077041315737056
413147		0		1077044377175101
414647		0		1072506310934688
414647		0		1072506311574210
414647		0		1072506310864688
415867		0		1077046767775793
415867		0		1077044547971793
416467		0		1074773641527850
416467		0		1074773641423565
416737		0		1077046741362872
416027		0		1076956941503917
416337		0		1077046841047792
416337		0		1077046841047709
417477		0		1077046841047891
417477		0		1077046841047808
417687		0		1077046841047594
417687		0		1077046841047501
417627		0		1077046741362179
417637		0		1077046741362957
417647		0		1077046741362803
417707		0		1077046841047099
417707		0		1077046841047020
417717		0		1077047329682955
417757		0		1077046841047198
417757		0		1077046841047174
417777		0		1077046841047297
417777		0		1077046841047266
417887		0		1077046841047495
417887		0		1077046841047402
417897		0		1074745729875085
417897		0		1074744634542747
417897		0		1074745729682287
417997		0		1077046841047990
417997		0		1077046841047907
417077		0		1077048341706681
417107		0		1077046841048690
417107		0		1077046841048607
417227		0		1077044007716018
417227		0		1077044007772212
417397		0		1077044007732315
417327		0		1077046841048898
417327		0		1077046841048805
417357		0		1077046841048096
417357		0		1077046841048003
417377		0		1077046841048195
417377		0		1077046841048102
418497		0		1077046841048294
418497		0		1077046841048263
418407		0		1077046841048393
418407		0		1077046841048324
418427		0		1077046841048447
418427		0		1077046841048492
418547		0		1077044086855745
418807		0		1076947674152749
418817		0		1077049641370572
418817		0		1073339141534555
418917		0		1077046841040908
418917		0		1077046841040915
418937		0		1077046841040090
418937		0		1077046841040007
418977		0		1079334641890165
418977		0		1077046841040595
418027		0		1077046841042896
418027		0		1077046841042803
418072		0		1077046841517790
418317		0		1077044265639456
418377		0		1077044078546224
418377		0		1077044078547221
419427		0		1077044176577854
419427		0		1077044176577861
419457		0		1079358641680771
419397		0		1077044413555744
419397		0		1077044413555751
410389		0		1073332060511041
423737		0		1077046272381878
423737		0		1077046272382233
424617		0		1077044080487133
424617		0		1077044080490904
424677		0		1077044080489519
424677		0		1077044080465605
424677		0		1077044080483074
424757		0		1077044080626778
424757		0		1077044080488338
424857		0		1077046741695185
424257		0		1077044226775698
425117		0		1077044053701976
426457		0		1072317221540963
426817		0		1077044088050155
426817		0		1077041315738978
236027		-1		1077045641578611
395146		-1		1077044265082696
395145		-1		1077044265082658
395144		-1		1077044265082610
395143		-1		1077044265082634
199480		0		1077046498571091
199481		0		1077924445489807
199482		0		1077046498571084
199482		0		1077046498445040
199483		0		1077924445489890
199485		0		1077046498576317
199486		0		1077046498576355
199497		0		1077046498576409
268657		-1		1077045641743972
268657		0		1077045641593508
255577		-1		1076947674002778
255577		0		1072367351549930
259827		-1		1077049641595661
391515		-1		1073386341716786
396174		-1		1077044265643668
396174		0		1077044265035814
396176		0		1077044265085925
396176		-1		1077044265643644
391017		-1		1076947675067875
392638		-1		1077040037575687
426827		0		1077048519572971
426827		0		1077048519579055
426827		0		1077040766728118
426907		0		1077044025034675
426907		0		1077044402524386
426047		0		1077048519576498
426047		0		1077047655563140
426047		0		1077048519574951
426047		0		1077047655706844
427197		0		1077042941038777
427297		0		1072345253591240
427297		0		1077046102704822
428507		0		1077041041398811
428507		0		1077041041498818
428537		0		1077041041398804
428537		0		1077041041498801
428697		0		1077045641478089
428617		0		1077045641373780
428227		0		1077044048687797
428277		0		1077044048686783
428307		0		1077044048688787
428317		0		1077044048683799
428337		0		1077044048686899
428347		0		1077044048688893
429827		0		1077046565466671
429827		0		1077046565465032
429847		0		1077046565467692
429847		0		1077046565465155
420237		0		1074344990895374
421527		0		1077046741362087
421537		0		1077046741362018
438617		0		1077044053702515
438627		0		1077334691315483
439517		0		1077044053701891
439547		0		1077044053702539
439617		0		1077046107001292
439637		0		1077046741638748
439647		0		1077056341045129
439647		0		1077046741638700
439797		0		1077048341598750
439797		0		1077048341469463
439707		0		1077048341736688
439727		0		1077048341590747
439727		0		1077048341454421
439727		0		1077048341465342
439777		0		1077044265026089
439827		0		1074334845124667
439157		0		1077048660575128
430427		0		1077048386585722
430427		0		1077048519574777
430427		0		1077047655590085
430427		0		1077040766570984
430427		0		1077046730504108
430427		0		1077049458576983
430427		0		1077041037305137
430427		0		1077040766565737
430427		0		1077048519596236
430457		0		1077042755487082
430977		0		1077041041398095
430977		0		1077041041498092
430097		0		1077041041398026
430097		0		1077041041498023
430007		0		1077041041398088
430007		0		1077041041498085
430017		0		1077041041398071
430017		0		1077041041498078
430037		0		1077041041398989
430037		0		1077041041498986
430057		0		1077041041398910
430057		0		1077041041098919
430057		0		1077041041198916
430057		0		1077041041498917
430297		0		1077044441432338
430297		0		1077057041224067
431507		0		1077046741497208
431287		0		1074744079673969
432407		0		1077056341179435
432407		0		1077045841640217
432597		0		1077044073977764
432057		0		1077046107493189
432057		0		1077042755418437
432307		0		1077334691890171
432367		0		1077046616577318
432367		0		1077334691883173
443769		0		1074075641967071
444527		0		1077048403925630
444527		0		1077048403379631
444537		0		1077048403925739
444537		0		1077048403379037
444259		0		1077048225575501
445197		0		1077045641373643
445107		0		1077045641473084
445147		0		1077045641473770
445147		0		1077045641704768
446597		0		1073351041033686
446592		0		1073351041160580
447567		0		1073332060537539
447837		0		1077056741671898
447057		0		1077043541574641
447137		0		1077043541576287
447147		0		1077043541576294
447387		0		1072409002575681
447367		0		1077047329587427
447367		0		1077047329509733
447377		0		1077047329683006
448757		0		1079334628652825
448757		0		1077042341967622
448757		0		1077042341967615
461887		0		1077046641598869
462917		0		1074773641521629
462917		0		1074773641523999
462927		0		1074773641522213
462927		0		1074773641574892
462947		0		1074773641526310
462947		0		1074773641528307
462947		0		1074773641473546
462347		0		1077040841634433
473657		0		1077040341576387
473657		0		1077040341576295
473367		0		1077043041104904
474147		0		1077044409778362
474247		0		1077054241185983
474257		0		1077054241174802
476907		0		1077057341788207
476297		0		1074744869660827
476267		0		1074744869660810
476267		0		1077059641933097
476307		0		1074744869638239
476377		0		1077059441568826
476377		0		1077059441538829
477497		0		1077059441561896
477497		0		1077059441531899
477987		0		1077056841423731
477987		0		1077056841425131
477997		0		1077056841423748
477997		0		1077056841425148
477917		0		1077056841423724
477917		0		1077056841425124
478218		0		1077044265000966
479897		0		1077186659616602
472057		0		1074334854579489
472357		0		1089311641571491
472357		0		1099314073977500
472357		0		1073345541292780
483447		0		1072342945575816
483447		0		1012342941575818
483457		0		1072342941571058
483467		0		1012342941576990
483467		0		1072342941574806
483567		0		1082358021573178
483577		0		1072369180578433
483577		0		1072369181576322
483617		0		1072369180579874
483657		0		1072369192088678
483677		0		1092371741565985
483707		0		1002373738685642
483707		0		1082373738685648
483747		0		1072381311575777
483747		0		1082381311575477
483897		0		1092497578586679
483987		0		1092426841585682
483987		0		1072034898485921
484437		0		1073338393076820
484517		0		1073368741076752
484557		0		1073396041680218
484797		0		1074334808588239
484707		0		1074334808589892
484717		0		1074334808589489
484727		0		1074334808599815
484817		0		1074334822571804
484827		0		1074334820595222
484917		0		1079834830676782
484037		0		1077744665276694
484067		0		1074334830171850
484067		0		1074344747586524
484077		0		1074344747588061
484177		0		1077040841851205
484267		0		1074344955275562
484397		0		1074344968778692
485497		0		1074344218589078
485417		0		1074344218581676
485427		0		1074344218599077
485467		0		1074344218509076
485477		0		1074344218519877
485477		0		1074344218519891
485477		0		1074344218519884
485577		0		1074344370661308
485607		0		1074344393576610
485607		0		1074344393576603
485617		0		1074345648578625
485657		0		1074345648578380
485737		0		1074345654675288
485747		0		1074345654075163
485747		0		1074345654775483
485777		0		1077045641472162
485777		0		1077045641272168
485827		0		1077335751305963
485827		0		1074346164508660
485057		0		1074323414780175
485197		0		1074323414765080
485237		0		1074535644635372
486408		0		1074744957721737
486401		0		1074344218587074
486401		0		1074344218586572
486402		0		1074744957876437
486117		0		1073368541671478
486117		0		1073368541601475
486117		0		1073368541607071
486237		0		1075335036537159
486377		0		1086944135929961
487597		0		1077335751305925
487517		0		1077335751305628
487517		0		1077335751571252
487137		0		1077744862880618
487237		0		1077744978511871
487247		0		1077744978512878
487257		0		1074746171306172
488607		0		1077044735687697
488647		0		1077044735687680
488647		0		1077044735687758
488727		0		1077040641509665
488767		0		1077044056583654
488767		0		1077040641677142
488777		0		1077044056583661
488867		0		1077040641594890
488877		0		1077040641598126
488997		0		1077044056595381
488117		0		1077044272107870
488117		0		1077044272100420
488137		0		1077044272107979
488137		0		1077044272100413
488287		0		1077040641598393
488257		0		1077040641598065
488267		0		1077040641598249
488397		0		1077040641598263
488307		0		1077040641594715
489637		0		1077044099476074
489637		0		1077044265643194
489667		0		1077044099476081
489667		0		1077044265643118
489677		0		1077044099476098
489677		0		1077044265643132
489797		0		1077044099476012
489797		0		1077044265643279
489797		0		1077044265073045
489707		0		1077044099476029
489707		0		1077044265643170
489737		0		1077044162793589
489737		0		1077044735793565
489867		0		1077040641617759
489867		0		1072369181575806
489867		0		1077040641676893
489097		0		1077044266877680
489197		0		1077044266895677
489117		0		1077044266891273
489117		0		1077044266891211
489327		0		1077044266875631
489377		0		1072317221092448
480567		0		1077044266999375
480627		0		1077044272177828
480767		0		1077046441000234
480867		0		1077044272477409
480117		0		1077044272106392
480167		0		1077044272172588
480167		0		1077044272101083
480177		0		1077044272472596
480177		0		1077044272401091
480367		0		1077044272472503
480367		0		1077044272401046
481487		0		1077044272105944
481587		0		1077044342783782
481587		0		1077044342683785
481697		0		1077044342783973
481967		0		1077044342683709
481027		0		1077044342784895
481047		0		1077044342784840
481157		0		1077044342796089
481367		0		1074353695080251
482857		0		1077044565675697
482857		0		1077044565676922
482997		0		1077044565675192
482977		0		1077044565696692
482097		0		1077044565695893
482007		0		1077044565606929
482177		0		1077044565615020
482227		0		1076644332668573
482227		0		1076656181080604
482377		0		1077044597676983
593487		0		1077044597676990
593440		0		1077046441000210
593450		0		1077059441565627
593471		0		1073333874687663
593527		0		1077045755978628
593531		0		1077044815785909
593532		0		1077044815785992
593533		0		1077044815655905
593534		0		1077044815637901
593535		0		1077044815535290
593535		0		1077044815607294
593536		0		1077044815615091
593547		0		1077045755985329
593548		0		1077044815695086
593557		0		1077045755217628
593560		0		1077059441565788
593560		0		1077059441535781
593561		0		1077059441625857
593561		0		1077059441535859
593575		0		1077046441171217
593576		0		1077046441171224
593684		0		1074094007106695
593697		0		1077045755246512
593692		0		1077048403379532
593607		0		1077045755247625
593614		0		1073359141689864
593631		0		1077041594560703
